timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768130042891,411,Soap Request,200,OK,Number of Users 1-2,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,411,0,0
1768130042891,411,Soap Request,200,OK,Number of Users 1-1,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,411,0,0
1768130042968,397,Soap Request,200,OK,Number of Users 1-4,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,397,0,0
1768130043097,615,Soap Request,200,OK,Number of Users 1-3,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,615,0,0
1768130043303,409,Soap Request,200,OK,Number of Users 1-5,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,409,0,0
1768130043303,409,Soap Request,200,OK,Number of Users 1-2,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,409,0,0
1768130043303,409,Soap Request,200,OK,Number of Users 1-1,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,409,0,0
1768130043713,408,Soap Request,200,OK,Number of Users 1-5,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,407,0,0
1768130043713,408,Soap Request,200,OK,Number of Users 1-2,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,407,0,0
1768130043713,414,Soap Request,200,OK,Number of Users 1-1,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,414,0,0
1768130043365,962,Soap Request,200,OK,Number of Users 1-4,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,962,0,0
1768130044121,409,Soap Request,200,OK,Number of Users 1-2,text,true,,760,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,408,0,0
1768130044127,403,Soap Request,200,OK,Number of Users 1-1,text,true,,748,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,402,0,0
1768130044121,427,Soap Request,200,OK,Number of Users 1-5,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,427,0,0
1768130043713,883,Soap Request,200,OK,Number of Users 1-3,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,883,0,0
1768130044328,406,Soap Request,200,OK,Number of Users 1-4,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,406,0,0
1768130044530,386,Soap Request,200,OK,Number of Users 1-2,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,386,0,0
1768130044530,388,Soap Request,200,OK,Number of Users 1-1,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,387,0,0
1768130044548,386,Soap Request,200,OK,Number of Users 1-5,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,386,0,0
1768130044598,464,Soap Request,200,OK,Number of Users 1-3,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,464,0,0
1768130044735,454,Soap Request,200,OK,Number of Users 1-4,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,454,0,0
1768130044919,379,Soap Request,200,OK,Number of Users 1-1,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,379,0,0
1768130044918,380,Soap Request,200,OK,Number of Users 1-2,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,380,0,0
1768130044936,388,Soap Request,200,OK,Number of Users 1-5,text,true,,748,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,387,0,0
1768130045190,362,Soap Request,200,OK,Number of Users 1-4,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,362,0,0
1768130045299,403,Soap Request,200,OK,Number of Users 1-2,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,403,0,0
1768130045299,419,Soap Request,200,OK,Number of Users 1-1,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,419,0,0
1768130045324,414,Soap Request,200,OK,Number of Users 1-5,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,414,0,0
1768130045553,348,Soap Request,200,OK,Number of Users 1-4,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,348,0,0
1768130045703,370,Soap Request,200,OK,Number of Users 1-2,text,true,,760,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,370,0,0
1768130045719,389,Soap Request,200,OK,Number of Users 1-1,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,389,0,0
1768130045739,386,Soap Request,200,OK,Number of Users 1-5,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,386,0,0
1768130046074,366,Soap Request,200,OK,Number of Users 1-2,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,366,0,0
1768130046109,370,Soap Request,200,OK,Number of Users 1-1,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,370,0,0
1768130046125,373,Soap Request,200,OK,Number of Users 1-5,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,373,0,0
1768130045063,1749,Soap Request,200,OK,Number of Users 1-3,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1749,0,0
1768130046441,371,Soap Request,200,OK,Number of Users 1-2,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,371,0,0
1768130046480,370,Soap Request,200,OK,Number of Users 1-1,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,370,0,0
1768130046499,390,Soap Request,200,OK,Number of Users 1-5,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,389,0,0
1768130046812,407,Soap Request,200,OK,Number of Users 1-2,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,407,0,0
1768130046851,387,Soap Request,200,OK,Number of Users 1-1,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,387,0,0
1768130046889,374,Soap Request,200,OK,Number of Users 1-5,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,374,0,0
1768130046812,458,Soap Request,200,OK,Number of Users 1-3,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,458,0,0
1768130047219,590,Soap Request,200,OK,Number of Users 1-2,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,590,0,0
1768130047239,570,Soap Request,200,OK,Number of Users 1-1,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,570,0,0
1768130045902,1919,Soap Request,200,OK,Number of Users 1-4,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1919,0,0
1768130047263,558,Soap Request,200,OK,Number of Users 1-5,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,558,0,0
1768130047270,878,Soap Request,200,OK,Number of Users 1-3,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,878,0,0
1768130047811,410,Soap Request,200,OK,Number of Users 1-2,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,410,0,0
1768130047810,430,Soap Request,200,OK,Number of Users 1-1,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,430,0,0
1768130047822,438,Soap Request,200,OK,Number of Users 1-5,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,438,0,0
1768130048241,431,Soap Request,200,OK,Number of Users 1-1,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,431,0,0
1768130047821,870,Soap Request,200,OK,Number of Users 1-4,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,870,0,0
1768130048260,454,Soap Request,200,OK,Number of Users 1-5,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,454,0,0
1768130048149,852,Soap Request,200,OK,Number of Users 1-3,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,852,0,0
1768130048692,337,Soap Request,200,OK,Number of Users 1-4,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,337,0,0
1768130048672,371,Soap Request,200,OK,Number of Users 1-1,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,371,0,0
1768130048714,369,Soap Request,200,OK,Number of Users 1-5,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,369,0,0
1768130049043,404,Soap Request,200,OK,Number of Users 1-1,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,403,0,0
1768130049001,457,Soap Request,200,OK,Number of Users 1-3,text,true,,762,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,457,0,0
1768130049084,384,Soap Request,200,OK,Number of Users 1-5,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,384,0,0
1768130049029,454,Soap Request,200,OK,Number of Users 1-4,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,454,0,0
1768130048222,1262,Soap Request,200,OK,Number of Users 1-2,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1262,0,0
1768130049447,384,Soap Request,200,OK,Number of Users 1-1,text,true,,760,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,384,0,0
1768130049484,356,Soap Request,200,OK,Number of Users 1-4,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,356,0,0
1768130049468,407,Soap Request,200,OK,Number of Users 1-5,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,407,0,0
1768130049484,407,Soap Request,200,OK,Number of Users 1-2,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,407,0,0
1768130049458,470,Soap Request,200,OK,Number of Users 1-3,text,true,,748,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,470,0,0
1768130049875,390,Soap Request,200,OK,Number of Users 1-5,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,390,0,0
1768130049892,398,Soap Request,200,OK,Number of Users 1-2,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,398,0,0
1768130050290,470,Soap Request,200,OK,Number of Users 1-2,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,470,0,0
1768130049929,851,Soap Request,200,OK,Number of Users 1-3,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,851,0,0
1768130049831,1286,Soap Request,200,OK,Number of Users 1-1,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1286,0,0
1768130050761,392,Soap Request,200,OK,Number of Users 1-2,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,392,0,0
1768130051117,368,Soap Request,200,OK,Number of Users 1-1,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,368,0,0
1768130051153,376,Soap Request,200,OK,Number of Users 1-2,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,376,0,0
1768130050266,1272,Soap Request,200,OK,Number of Users 1-5,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1272,0,0
1768130049841,1841,Soap Request,200,OK,Number of Users 1-4,text,true,,748,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1841,0,0
1768130051486,376,Soap Request,200,OK,Number of Users 1-1,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,376,0,0
1768130051529,380,Soap Request,200,OK,Number of Users 1-2,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,380,0,0
1768130051538,384,Soap Request,200,OK,Number of Users 1-5,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,384,0,0
1768130051682,341,Soap Request,200,OK,Number of Users 1-4,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,341,0,0
1768130051862,399,Soap Request,200,OK,Number of Users 1-1,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,399,0,0
1768130051909,383,Soap Request,200,OK,Number of Users 1-2,text,true,,760,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,383,0,0
1768130051923,382,Soap Request,200,OK,Number of Users 1-5,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,382,0,0
1768130050780,1816,Soap Request,200,OK,Number of Users 1-3,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1816,0,0
1768130052262,374,Soap Request,200,OK,Number of Users 1-1,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,374,0,0
1768130052293,378,Soap Request,200,OK,Number of Users 1-2,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,378,0,0
1768130052306,376,Soap Request,200,OK,Number of Users 1-5,text,true,,760,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,376,0,0
1768130052024,817,Soap Request,200,OK,Number of Users 1-4,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,817,0,0
1768130052636,363,Soap Request,200,OK,Number of Users 1-1,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,363,0,0
1768130052671,374,Soap Request,200,OK,Number of Users 1-2,text,true,,748,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,374,0,0
1768130052682,390,Soap Request,200,OK,Number of Users 1-5,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,390,0,0
1768130053000,382,Soap Request,200,OK,Number of Users 1-1,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,382,0,0
1768130053046,357,Soap Request,200,OK,Number of Users 1-2,text,true,,768,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,357,0,0
1768130052596,833,Soap Request,200,OK,Number of Users 1-3,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,833,0,0
1768130053073,358,Soap Request,200,OK,Number of Users 1-5,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,358,0,0
1768130052841,957,Soap Request,200,OK,Number of Users 1-4,text,true,,760,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,957,0,0
1768130053382,417,Soap Request,200,OK,Number of Users 1-1,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,417,0,0
1768130053403,396,Soap Request,200,OK,Number of Users 1-2,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,396,0,0
1768130053431,386,Soap Request,200,OK,Number of Users 1-5,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,386,0,0
1768130053799,382,Soap Request,200,OK,Number of Users 1-4,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,382,0,0
1768130053799,400,Soap Request,200,OK,Number of Users 1-2,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,400,0,0
1768130053799,409,Soap Request,200,OK,Number of Users 1-1,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,409,0,0
1768130053818,407,Soap Request,200,OK,Number of Users 1-5,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,406,0,0
1768130053430,847,Soap Request,200,OK,Number of Users 1-3,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,846,0,0
1768130054200,390,Soap Request,200,OK,Number of Users 1-2,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,390,0,0
1768130054209,389,Soap Request,200,OK,Number of Users 1-1,text,true,,748,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,389,0,0
1768130054225,388,Soap Request,200,OK,Number of Users 1-5,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,388,0,0
1768130054182,448,Soap Request,200,OK,Number of Users 1-4,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,448,0,0
1768130054630,384,Soap Request,200,OK,Number of Users 1-4,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,384,0,0
1768130054590,428,Soap Request,200,OK,Number of Users 1-2,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,428,0,0
1768130054614,414,Soap Request,200,OK,Number of Users 1-5,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,414,0,0
1768130054599,430,Soap Request,200,OK,Number of Users 1-1,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,430,0,0
1768130054277,836,Soap Request,200,OK,Number of Users 1-3,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,836,0,0
1768130055018,386,Soap Request,200,OK,Number of Users 1-2,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,386,0,0
1768130055028,419,Soap Request,200,OK,Number of Users 1-5,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,419,0,0
1768130055029,423,Soap Request,200,OK,Number of Users 1-1,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,423,0,0
1768130055404,388,Soap Request,200,OK,Number of Users 1-2,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,388,0,0
1768130055448,391,Soap Request,200,OK,Number of Users 1-5,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,391,0,0
1768130055452,394,Soap Request,200,OK,Number of Users 1-1,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,394,0,0
1768130055015,895,Soap Request,200,OK,Number of Users 1-4,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,895,0,0
1768130055113,830,Soap Request,200,OK,Number of Users 1-3,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,830,0,0
1768130055839,390,Soap Request,200,OK,Number of Users 1-5,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,390,0,0
1768130055846,389,Soap Request,200,OK,Number of Users 1-1,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,389,0,0
1768130055910,427,Soap Request,200,OK,Number of Users 1-4,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,426,0,0
1768130055943,451,Soap Request,200,OK,Number of Users 1-3,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,451,0,0
1768130056230,373,Soap Request,200,OK,Number of Users 1-5,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,373,0,0
1768130056235,374,Soap Request,200,OK,Number of Users 1-1,text,true,,760,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,374,0,0
1768130055793,863,Soap Request,200,OK,Number of Users 1-2,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,862,0,0
1768130056603,381,Soap Request,200,OK,Number of Users 1-5,text,true,,760,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,381,0,0
1768130056609,384,Soap Request,200,OK,Number of Users 1-1,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,384,0,0
1768130056656,375,Soap Request,200,OK,Number of Users 1-2,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,375,0,0
1768130056337,829,Soap Request,200,OK,Number of Users 1-4,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,829,0,0
1768130056394,833,Soap Request,200,OK,Number of Users 1-3,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,833,0,0
1768130056984,384,Soap Request,200,OK,Number of Users 1-5,text,true,,748,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,384,0,0
1768130057031,382,Soap Request,200,OK,Number of Users 1-2,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,382,0,0
1768130057368,380,Soap Request,200,OK,Number of Users 1-5,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,380,0,0
1768130057414,364,Soap Request,200,OK,Number of Users 1-2,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,364,0,0
1768130056994,870,Soap Request,200,OK,Number of Users 1-1,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,870,0,0
1768130057748,363,Soap Request,200,OK,Number of Users 1-5,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,363,0,0
1768130057778,367,Soap Request,200,OK,Number of Users 1-2,text,true,,764,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,367,0,0
1768130057865,373,Soap Request,200,OK,Number of Users 1-1,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,373,0,0
1768130058111,382,Soap Request,200,OK,Number of Users 1-5,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,382,0,0
1768130058145,384,Soap Request,200,OK,Number of Users 1-2,text,true,,760,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,384,0,0
1768130058239,412,Soap Request,200,OK,Number of Users 1-1,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,412,0,0
1768130058494,386,Soap Request,200,OK,Number of Users 1-5,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,386,0,0
1768130058529,380,Soap Request,200,OK,Number of Users 1-2,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,380,0,0
1768130057166,1786,Soap Request,200,OK,Number of Users 1-4,text,true,,748,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1786,0,0
1768130057228,1761,Soap Request,200,OK,Number of Users 1-3,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,1761,0,0
1768130058652,377,Soap Request,200,OK,Number of Users 1-1,text,true,,750,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,377,0,0
1768130058881,354,Soap Request,200,OK,Number of Users 1-5,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,354,0,0
1768130058909,353,Soap Request,200,OK,Number of Users 1-2,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,353,0,0
1768130058953,354,Soap Request,200,OK,Number of Users 1-4,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,354,0,0
1768130059029,348,Soap Request,200,OK,Number of Users 1-1,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,348,0,0
1768130059236,369,Soap Request,200,OK,Number of Users 1-5,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,369,0,0
1768130059263,356,Soap Request,200,OK,Number of Users 1-2,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,356,0,0
1768130059377,363,Soap Request,200,OK,Number of Users 1-1,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,363,0,0
1768130059307,451,Soap Request,200,OK,Number of Users 1-4,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,451,0,0
1768130058989,824,Soap Request,200,OK,Number of Users 1-3,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,824,0,0
1768130059606,370,Soap Request,200,OK,Number of Users 1-5,text,true,,762,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,369,0,0
1768130059621,373,Soap Request,200,OK,Number of Users 1-2,text,true,,752,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,373,0,0
1768130059741,374,Soap Request,200,OK,Number of Users 1-1,text,true,,760,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,374,0,0
1768130059760,365,Soap Request,200,OK,Number of Users 1-4,text,true,,760,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,365,0,0
1768130059814,436,Soap Request,200,OK,Number of Users 1-3,text,true,,754,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,436,0,0
1768130059976,375,Soap Request,200,OK,Number of Users 1-5,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,375,0,0
1768130059994,381,Soap Request,200,OK,Number of Users 1-2,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,381,0,0
1768130060116,400,Soap Request,200,OK,Number of Users 1-1,text,true,,748,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,400,0,0
1768130060351,394,Soap Request,200,OK,Number of Users 1-5,text,true,,756,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,394,0,0
1768130060375,408,Soap Request,200,OK,Number of Users 1-2,text,true,,758,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,408,0,0
1768130060516,386,Soap Request,200,OK,Number of Users 1-1,text,true,,762,557,5,5,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,386,0,0
